id,user,uid,version,changeset,timestamp
113794064,JonBritton,48155,1,8179252,2011-05-18T09:19:05Z
113794065,JonBritton,48155,1,8179252,2011-05-18T09:19:05Z
113794066,JonBritton,48155,1,8179252,2011-05-18T09:19:05Z
113794067,JonBritton,48155,1,8179252,2011-05-18T09:19:06Z
113958162,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:25Z
113958164,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:26Z
113958166,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:26Z
113958168,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:26Z
113958169,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:26Z
113958170,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:26Z
113958177,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:29Z
113958180,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:29Z
113958181,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:29Z
113958184,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:30Z
113958186,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:30Z
113958189,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:30Z
113958190,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:30Z
113958191,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:31Z
113958193,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:31Z
113958194,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:31Z
113958195,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:31Z
113958196,adjuva,92274,2,12149470,2012-07-08T13:28:21Z
113958197,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:32Z
113958198,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:32Z
113958199,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:32Z
113958200,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:32Z
113958201,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:32Z
113958202,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:32Z
113958203,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:33Z
113958204,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:33Z
113958205,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:33Z
113958206,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:33Z
113958207,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:33Z
113958208,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:34Z
113958210,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:34Z
113958211,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:34Z
113958212,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:34Z
113958213,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:35Z
113958214,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:35Z
113958215,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:35Z
113958216,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:35Z
113958217,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:35Z
113958218,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:35Z
113958219,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:35Z
113958220,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:35Z
113958221,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:36Z
113958222,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:36Z
113958223,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:36Z
113958224,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:36Z
113958225,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:36Z
113958226,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:36Z
113958227,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:37Z
113958228,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:37Z
113958229,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:37Z
113958230,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:37Z
113958231,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:37Z
113958232,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:37Z
113958233,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:38Z
113958234,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:38Z
113958236,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:38Z
113958237,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:38Z
113958238,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:38Z
113958239,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:38Z
113958240,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:38Z
113958241,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:39Z
113958242,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:39Z
113958243,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:39Z
113958244,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:39Z
113958245,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:40Z
113958246,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:40Z
113958247,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:40Z
113958248,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:40Z
113958249,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:40Z
113958250,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:40Z
113958251,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:41Z
113958252,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:41Z
113958253,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:41Z
113958254,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:41Z
113958255,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:41Z
113958256,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:41Z
113958259,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:49Z
113958260,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:49Z
113958261,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:49Z
113958262,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:50Z
113958263,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:50Z
113958264,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:50Z
113958265,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:50Z
113958267,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:50Z
113958268,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:50Z
113958269,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:51Z
113958270,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:51Z
113958271,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:51Z
113958272,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:51Z
113958273,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:51Z
113958274,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:51Z
113958275,Paul The Archivist,82783,1,8189148,2011-05-19T11:51:51Z
113960828,Paul The Archivist,82783,2,8189658,2011-05-19T12:57:28Z
113960829,Paul The Archivist,82783,1,8189283,2011-05-19T12:10:51Z
113960830,Paul The Archivist,82783,1,8189283,2011-05-19T12:10:51Z
113960831,Paul The Archivist,82783,1,8189283,2011-05-19T12:10:51Z
113960832,Paul The Archivist,82783,1,8189283,2011-05-19T12:10:51Z
113960833,Paul The Archivist,82783,1,8189283,2011-05-19T12:10:51Z
113960834,Paul The Archivist,82783,1,8189283,2011-05-19T12:10:52Z
113960835,Paul The Archivist,82783,2,8189658,2011-05-19T12:57:27Z
113960836,Paul The Archivist,82783,1,8189283,2011-05-19T12:10:52Z
113960837,DanGregory,2565445,2,41044516,2016-07-26T18:19:01Z
113960838,Paul The Archivist,82783,1,8189283,2011-05-19T12:10:52Z
113960839,Paul The Archivist,82783,1,8189283,2011-05-19T12:10:53Z
113960840,Paul The Archivist,82783,1,8189283,2011-05-19T12:10:53Z
113960841,Paul The Archivist,82783,1,8189283,2011-05-19T12:10:53Z
113960842,Paul The Archivist,82783,1,8189283,2011-05-19T12:10:53Z
113960843,Paul The Archivist,82783,1,8189283,2011-05-19T12:10:53Z
113960844,Paul The Archivist,82783,1,8189283,2011-05-19T12:10:54Z
113960845,Paul The Archivist,82783,1,8189283,2011-05-19T12:10:54Z
113963898,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:18Z
113963899,Paul The Archivist,82783,2,8191084,2011-05-19T16:25:29Z
113963901,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:19Z
113963903,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:19Z
113963904,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:19Z
113963905,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:19Z
113963907,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:19Z
113963909,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:19Z
113963910,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:19Z
113963912,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:20Z
113963913,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:20Z
113963914,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:20Z
113963916,Paul The Archivist,82783,2,8191233,2011-05-19T16:41:58Z
113963917,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:20Z
113963919,Paul The Archivist,82783,3,8191233,2011-05-19T16:41:59Z
113963921,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:21Z
113963923,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:21Z
113963925,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:21Z
113963926,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:21Z
113963927,Paul The Archivist,82783,2,8191084,2011-05-19T16:25:27Z
113963929,Paul The Archivist,82783,3,8191233,2011-05-19T16:41:58Z
113963931,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:22Z
113963932,Paul The Archivist,82783,3,8191233,2011-05-19T16:41:59Z
113963934,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:22Z
113963935,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:22Z
113963936,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:22Z
113963940,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:23Z
113963941,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:23Z
113963943,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:23Z
113963944,Paul The Archivist,82783,2,8191084,2011-05-19T16:25:27Z
113963945,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:23Z
113963946,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:23Z
113963947,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:23Z
113963949,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:24Z
113963950,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:24Z
113963951,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:24Z
113963952,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:24Z
113963954,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:24Z
113963955,samuelestabrook,633750,2,34237531,2015-09-25T03:10:07Z
113963957,Paul The Archivist,82783,1,8189658,2011-05-19T12:57:25Z
113981652,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:46Z
113981653,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:46Z
113981654,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:46Z
113981655,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:48Z
113981656,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:49Z
113981657,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:49Z
113981658,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:49Z
113981659,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:49Z
113981660,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:49Z
113981661,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:50Z
113981662,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:50Z
113981663,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:50Z
113981664,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:50Z
113981665,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:50Z
113981666,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:50Z
113981667,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:51Z
113981668,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:51Z
113981669,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:51Z
113981670,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:51Z
113981671,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:51Z
113981672,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:51Z
113981673,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:51Z
113981674,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:52Z
113981675,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:52Z
113981676,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:52Z
113981677,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:52Z
113981678,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:52Z
113981679,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:52Z
113981680,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:52Z
113981681,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:53Z
113981682,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:53Z
113981683,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:53Z
113981684,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:53Z
113981685,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:53Z
113981686,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:53Z
113981687,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:53Z
113981688,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:53Z
113981689,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:54Z
113981690,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:54Z
113981691,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:54Z
113981692,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:54Z
113981693,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:54Z
113981694,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:54Z
113981695,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:54Z
113981696,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:55Z
113981697,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:55Z
113981698,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:55Z
113981699,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:55Z
113981701,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:55Z
113981702,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:55Z
113981705,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:55Z
113981706,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:56Z
113981708,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:56Z
113981709,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:56Z
113981711,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:56Z
113981713,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:56Z
113981714,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:56Z
113981715,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:56Z
113981717,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:57Z
113981718,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:57Z
113981719,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:57Z
113981720,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:57Z
113981721,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:57Z
113981723,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:57Z
113981725,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:57Z
113981726,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:58Z
113981727,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:58Z
113981729,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:58Z
113981730,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:58Z
113981732,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:58Z
113981734,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:58Z
113981735,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:58Z
113981742,Paul The Archivist,82783,1,8191084,2011-05-19T16:24:59Z
113981748,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:02Z
113981749,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:02Z
113981750,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:02Z
113981751,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:02Z
113981752,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:02Z
113981753,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:03Z
113981754,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:03Z
113981755,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:03Z
113981756,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:03Z
113981757,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:03Z
113981758,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:03Z
113981759,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:03Z
113981760,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:03Z
113981761,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:03Z
113981762,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:03Z
113981763,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:04Z
113981764,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:04Z
113981765,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:04Z
113981766,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:04Z
113981767,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:04Z
113981768,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:04Z
113981769,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:04Z
113981770,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:05Z
113981771,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:05Z
113981772,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:05Z
113981773,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:05Z
113981774,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:05Z
113981775,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:05Z
113981776,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:05Z
113981777,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:05Z
113981778,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:06Z
113981779,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:06Z
113981780,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:06Z
113981781,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:06Z
113981782,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:06Z
113981783,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:06Z
113981784,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:07Z
113981785,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:07Z
113981786,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:07Z
113981787,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:07Z
113981788,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:07Z
113981789,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:07Z
113981790,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:07Z
113981791,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:07Z
113981792,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:07Z
113981793,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:07Z
113981794,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:08Z
113981795,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:08Z
113981796,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:08Z
113981797,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:08Z
113981798,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:08Z
113981799,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:08Z
113981800,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:08Z
113981801,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:08Z
113981803,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:08Z
113981804,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:09Z
113981805,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:09Z
113981806,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:09Z
113981807,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:09Z
113981809,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:09Z
113981810,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:09Z
113981811,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:09Z
113981812,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:09Z
113981813,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:10Z
113981814,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:10Z
113981815,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:10Z
113981816,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:10Z
113981817,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:10Z
113981818,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:10Z
113981819,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:10Z
113981820,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:13Z
113981821,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:13Z
113981822,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:13Z
113981823,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:13Z
113981824,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:13Z
113981825,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:14Z
113981826,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:14Z
113981827,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:14Z
113981828,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:14Z
113981829,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:14Z
113981830,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:14Z
113981831,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:15Z
113981832,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:15Z
113981833,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:15Z
113981834,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:15Z
113981835,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:15Z
113981836,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:15Z
113981837,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:15Z
113981838,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:15Z
113981839,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:15Z
113981840,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:16Z
113981841,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:16Z
113981842,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:16Z
113981843,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:16Z
113981844,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:16Z
113981845,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:16Z
113981846,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:16Z
113981847,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:17Z
113981848,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:17Z
113981849,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:17Z
113981850,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:17Z
113981851,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:17Z
113981852,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:17Z
113981853,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:17Z
113981854,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:17Z
113981855,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:18Z
113981856,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:18Z
113981857,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:18Z
113981858,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:18Z
113981859,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:18Z
113981860,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:18Z
113981861,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:18Z
113981862,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:18Z
113981863,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:19Z
113981864,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:19Z
113981865,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:19Z
113981866,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:19Z
113981867,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:19Z
113981868,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:19Z
113981869,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:19Z
113981870,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:20Z
113981872,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:20Z
113981873,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:20Z
113981874,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:20Z
113981875,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:20Z
113981876,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:20Z
113981877,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:20Z
113981878,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:21Z
113981879,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:21Z
113981880,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:21Z
113981881,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:21Z
113981882,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:21Z
113981883,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:21Z
113981884,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:22Z
113981885,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:22Z
113981886,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:22Z
113981887,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:22Z
113981888,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:22Z
113981889,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:22Z
113981890,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:22Z
113981891,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:24Z
113981892,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:24Z
113981893,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:24Z
113981894,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:24Z
113981895,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:24Z
113981896,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:24Z
113981897,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:25Z
113981898,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:25Z
113981899,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:25Z
113981900,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:25Z
113981901,Paul The Archivist,82783,1,8191084,2011-05-19T16:25:25Z
